"header","class","mechanism","group","hessSRR094424","shiSRR873453","stewartERR2027897","stewartERR2027900","stewartERR2027917","hessSRR094417","stewartERR2027930","wallaceERR983267","shiSRR873460","shiSRR873452","stewartERR2027891","wallaceERR983263","shiSRR873606","stewartERR2027921","stewartERR2027890","stewartERR2027903","stewartERR2027904","wallaceERR2027890","shiSRR873603","stewartERR2027895","hessSRR094427","wallaceERR2282092","stewartERR2027928","shiSRR873601","hessSRR094416","wallaceERR983268","stewartERR2027914","stewartERR2027905","wallaceERR983265","shiSRR873461","shiSRR873450","stewartERR2027924","shiSRR873457","stewartERR2027919","stewartERR2027925","stewartERR2027910","shiSRR1267595","stewartERR2027927","shiSRR873463","stewartERR2027894","stewartERR2027899","stewartERR2027920","wallaceERR983264","shiSRR873455","wallaceERR2530126","stewartERR2027915","shiSRR873458","stewartERR2027916","stewartERR2027907","shiSRR873456","stewartERR2027901","hessSRR094403","stewartERR2027913","hessSRR094418","shiSRR873598","shiSRR873465","shiSRR873607","shiSRR873600","hessSRR094428","wallaceERR983269","shiSRR873602","stewartERR2027926","stewartERR2027923","shiSRR873464","shiSRR873608","stewartERR2027908","stewartERR2027893","shiSRR1222431","hessSRR094166","stewartERR2027898","stewartERR2027902","shiSRR873605","stewartERR2027909","stewartERR2027929","shiSRR873454","wallaceERR2530127","wallaceERR983266","shiSRR873595","shiSRR873610","hessSRR094405","wallaceERR983262","wallaceERR2027889","stewartERR2027892","stewartERR2027912","stewartERR2027906","shiSRR873451","hessSRR094419","shiSRR873609","shiSRR873596","stewartERR2027896","stewartERR2027922","stewartERR2027918","stewartERR2027889","shiSRR873462","shiSRR873459","shiSRR873599","stewartERR2027911","hessSRR094415","shiSRR873604","shiSRR873597"
"MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TET44",67.6927544649339,0,109.562186887388,150.043975373791,81.2899786780384,0,54.3314972458688,65.11458712259,0,0,47.354790972993,72.6984126984127,0,77.6359503409687,53.1007751937984,8.39928929090615,60.3462489694971,41.4872798434442,0,56.0525835311302,59.0145576707727,0,51.5909090909091,0,0,85.0957949738741,49.7141867313355,88.9990089197225,103.515625,0,0,44.9056603773585,0,47.4422442244224,34.3733474352195,49.7081195825226,0,41.2785388127854,0,54.4059521041618,487.074631225354,53.5275535275535,36.3812757700703,0,0,104.360711261643,0,78.0333068992863,20.2265372168285,0,41.043588927776,0,94.0499040307102,0,0,0,2.31656791553437,0,57.2833173025542,83.6757564437803,0,43.8726007171483,43.7300015236934,0,0,30.3317535545024,49.6922726236608,0,0,29.2213796929906,53.3758215494921,0,16.2268943135318,72.2298760086597,0,0,17.7980132450331,5.19298584609439,0,0,18.1351582549187,83.6800739713361,78.003120124805,63.2377740303541,26.6258246936852,0,73.8950971509111,0,0,51.1120930917661,52.5555876407739,32.155364533588,83.6800739713361,0,0,0,109.153416415986,21.3592233009709,0,0
"MEG_7050|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB","Tetracyclines","Tetracycline resistance MFS efflux pumps","TETB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6423841059603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",8.10222157688398,0,7.62361141363537,8.61917326297274,6.13006396588486,0,13.2699048572859,20.7348126591488,0,0,6.65926748057714,11.1111111111111,0,8.91764294457073,7.17054263565891,4.68421902762074,6.10057708161583,0,0,12.0503925506664,0,0,6.81818181818182,0,0,17.4172679771087,4.33050407067383,13.4786917740337,0,0,0,7.35849056603774,0,17.9455445544554,13.4849286092015,27.9497611887493,0,8.21917808219178,0,16.0427807486631,10.3695048926537,13.3380133380133,9.70167353868542,0,0,13.9712108382727,0,23.949246629659,4.49478604818411,0,7.79510022271715,0,23.7523992322457,0,0,0,0,4.26844466600199,8.65662071176659,0,0,8.85889052942417,3.35212555233887,0,0,14.6919431279621,10.7134716206975,0,0,89.2361753282782,15.7339175463055,0,0,19.6811651249754,0,0,26.4900662251656,0,0,0,0,26.3522884882108,10.9204368174727,16.0202360876897,14.373232799246,0,0,0,0,10.6053910737958,10.6843777071903,12.4164278892073,26.3522884882108,0,0,0,6.01633003867641,0,0,0
"MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",5.31436038913896,0,6.75234153779133,0,10.6609808102345,0,16.7751627441162,22.5536558748636,0,0,0,6.34920634920635,0,10.8410561286938,0,0,18.7963726298434,0,0,56.6003286470696,0,0,0,0,0,14.4314506096044,0,5.94648166501487,0,0,0,0,0,19.3894389438944,13.4849286092015,0,0,0,0,12.0902115787026,0,10.5300105300105,17.4630123696338,0,0,19.4750211685013,0,17.6050753370341,0,0,0,0,17.0345489443378,0,0,0,0,0,5.87795233515015,0,1.39843841044167,0,0,0,0,18.4834123222749,0,0,0,30.146106898465,8.36486755626369,0,9.73613658811909,19.2875418224759,0,0,23.1788079470199,0,0,0,0,29.3573740175682,0,19.814502529511,12.0169651272385,0,0,0,0,6.6283694211224,10.9731446722495,0,29.3573740175682,0,0,0,11.6029222174474,0,0,0
"MEG_7151|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",8.3345433425294,0,7.62361141363537,0,0,0,0,0,0,0,0,0,0,6.99422976044763,6.0077519379845,0,5.77081615828524,0,0,6.02519627533321,0,0,0,0,0,0,0,4.5589692765114,0,0,0,0,0,12.3762376237624,8.72554204124802,18.9280028303556,0,5.47945205479452,0,11.8577075098814,7.30246823426318,8.77500877500878,11.3994664079554,0,0,0,0,12.0539254559873,0,0,5.88609608654152,0,12.4760076775432,0,0,0,0,2.89755732801595,7.90851768729294,0,0,0,0,0,0,14.4549763033175,4.78687029860953,0,0,49.3804327723322,12.9456283608843,0,3.95089600677296,10.2342058649872,0,0,25.6622516556291,0,0,0,0,17.3370319001387,5.37354827526434,8.6424957841484,0,0,0,0,0,0,0,0,17.3370319001387,0,0,0,0,0,0,0
"MEG_7152|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",6.24364745172063,0,10.6730559790895,5.10114335971856,9.06183368869936,0,12.0180270405608,0,0,0,0,0,0,9.96677740863787,0,0,0,0,0,10.7723206134745,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6452145214521,0,21.2276667256324,0,0,0,11.392699372239,0,14.040014040014,10.671840892554,0,0,13.3361558001693,0,18.080888183981,0,0,0,0,19.6737044145873,0,0,0,0,0,6.2341918706138,0,0,0,0,0,0,0,0,0,0,77.0297762160163,10.7548297151962,0,0,18.1066719149774,0,0,29.8013245033113,0,0,0,0,23.8095238095238,7.45363147859248,0,0,0,0,0,0,5.74458683163942,0,11.4613180515759,23.8095238095238,0,0,0,0,0,0,0
"MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",8.04414113547263,0,7.62361141363537,0,0,0,12.2684026039059,13.0956711531466,0,0,0,5.71428571428571,0,8.39307571253716,0,0,0,0,0,7.12068650721198,0,0,7.04545454545454,0,0,10.6991789002239,0,8.32507433102081,0,0,0,7.16981132075472,0,7.01320132013201,6.08143839238498,25.2963028480453,0,0,0,16.7402929551267,10.2234555279685,10.7055107055107,10.3080281348533,0,0,11.4309906858594,0,18.2394924662966,3.68572455951097,0,6.04517976455616,0,17.2744721689059,0,0,0,0,3.08449651046859,7.9441416408393,0,0,5.06222315967096,0,0,0,9.71563981042654,0,0,0,67.690031440725,10.9539932284406,0,3.38648229151968,17.3194253099783,0,0,32.2847682119205,0,0,0,0,14.1007859454461,5.20020800832033,10.7504215851602,6.59754948162111,0,0,0,0,7.51215201060539,0,9.86946832219039,14.1007859454461,0,0,0,4.94198538891276,0,0,0
"MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",10.07695658487,0,11.5443258549336,0,14.6588486140725,0,12.2684026039059,21.8261185885777,0,0,0,8.57142857142857,0,12.5896135688057,10.8527131782946,0,4.28689200329761,0,0,12.0503925506664,0,0,10,0,0,15.6755411793979,7.27524683873203,10.5054509415263,0,0,0,6.79245283018868,0,15.470297029703,0,36.4408278790023,0,8.0365296803653,0,12.7877237851662,9.93135679859792,16.1460161460161,12.9759883579918,0,0,19.8983911939035,0,22.680412371134,4.40489032722042,0,10.0222717149221,0,24.4721689059501,0,0,0,0,3.83225324027916,10.3309465284457,0,0,0,0,0,0,17.0616113744076,12.9929336676544,0,0,108.28555576105,22.5054769966142,0,0,21.0588466837237,0,0,36.0099337748344,1.06275059175885,0,0,7.6988879384089,27.5080906148867,7.97365227942451,15.8094435075885,0,0,0,0,0,10.6053910737958,0,14.645017510347,27.5080906148867,0,0,0,9.23936398796734,0,0,0
"MEG_7155|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",5.19819950631625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7911714770798,0,0,0,0,14.7501982553529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5825781394489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7156|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",7.52141716277044,0,10.0196035722065,7.9155672823219,10.3944562899787,0,11.0165247871808,25.8275736631502,0,0,0,9.20634920634921,0,0,0,5.00726861573252,0,0,0,10.7723206134745,0,0,0,0,0,11.1968151281413,5.8894855361164,10.3072348860258,0,0,0,0,0,18.976897689769,12.9561078794289,35.2025473200071,0,9.68036529680365,0,12.3227156475238,10.515554257339,13.1625131625132,13.9461557118603,0,0,21.3801862828112,0,22.9976209357653,3.5059331175836,0,7.63601654470251,0,19.6737044145873,0,0,0,0,4.11266201395813,5.66420861387197,0,0,10.7572242143008,0,0,0,0,7.52222475495783,0,0,122.526354725356,17.1280621390161,0,6.34965429659941,18.6971068687266,0,0,33.9403973509934,0,0,0,0,26.583448913546,7.97365227942451,12.858347386172,9.89632422243167,0,0,0,0,7.0702607158639,11.2619116373087,14.0082776185928,26.583448913546,0,0,0,0,0,0,0
"MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",6.09844634819225,0,0,5.9806508355321,11.727078891258,0,12.0180270405608,33.8304838122954,0,0,0,9.68253968253968,0,7.34394124847001,9.68992248062015,0,8.24402308326463,0,0,0,0,0,0,0,0,14.9290868375218,0,0,11.9977678571429,0,0,8.30188679245283,0,12.7887788778878,17.9799048122686,9.72934724924819,0,6.39269406392694,0,0,32.8611070541843,8.24850824850825,23.8903710890129,0,0,10.3725656223539,0,15.543219666931,0,0,0,0,19.4337811900192,0,0,0,0,0,5.55733675323287,0,0,0,0,0,0,6.87203791469194,15.2723957146114,0,0,15.2579988903274,8.96235809599681,0,3.527585720333,20.4684117299744,0,0,0,0,0,0,0,18.7239944521498,9.18703414803259,20.4468802698145,0,0,0,0,0,0,8.95177591683511,10.5062082139446,18.7239944521498,0,0,0,10.9583154275892,0,0,0
"MEG_7158|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",5.40148105125599,0,8.27706382051841,3.69393139841689,10.1279317697228,0,13.0195292939409,19.2797380865769,0,0,0,12.2222222222222,0,8.91764294457073,9.88372093023256,5.1687934097884,6.760098928277,0,0,0,0,0,6.59090909090909,0,0,11.6944513560587,0,9.51437066402379,0,0,0,10.7547169811321,0,15.470297029703,16.3934426229508,10.0831416946754,0,7.85388127853881,0,6.27760985817252,40.6017233825033,11.9340119340119,23.4052874120786,0,0,11.6426756985605,0,23.6320380650278,0,0,5.09067769646834,0,21.8330134357006,0,0,0,0,0,5.30796907840832,0,0,7.17148280953385,0,0,0,9.71563981042654,0,0,0,26.7246162382097,12.7464648476399,0,0,17.9098602637276,0,0,0,0,0,0,0,20.3421174294961,8.14699254636852,16.4418212478921,7.54005655042413,0,0,0,0,11.9310649580203,0,13.0531677809615,20.3421174294961,0,0,0,0,0,0,0
"MEG_7159|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",5.43052127196167,0,0,0,9.32835820895522,0,16.7751627441162,23.2811931611495,0,0,0,9.68253968253968,0,9.09249868858192,12.4031007751938,0,5.60593569661995,11.3502935420744,0,9.85941208690889,0,0,7.95454545454545,0,0,15.1779049514805,6.92880651307812,14.2715559960357,0,0,0,8.30188679245283,0,17.7392739273927,16.1290322580645,12.913497258093,0,12.2374429223744,0,10.230179028133,50.971228275157,11.0565110565111,22.5563909774436,0,0,16.2997459779848,0,27.4385408406027,2.69687162891046,0,7.79510022271715,0,33.5892514395393,0,0,0,0,0,5.98482419578925,0,0,9.49166842438304,4.11397226877952,0,0,8.53080568720379,11.1693640300889,0,0,33.0127612354355,14.7380999800836,0,6.06744743897277,21.6492816374729,0,0,19.8675496688742,0,0,0,7.6988879384089,21.2667591308368,7.62697174553649,18.3389544688027,0,0,0,0,0,9.72160848431286,14.4383482529599,9.86946832219039,21.2667591308368,0,0,0,11.1731843575419,0,0,0
"MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",7.6956584870045,0,12.1977782618166,0,0,0,0,20.0072753728629,0,0,0,8.25396825396825,0,7.34394124847001,6.0077519379845,0,0,0,0,9.12908526565638,0,0,7.04545454545454,0,0,12.1920875839761,4.50372423350078,8.12685827552032,0,0,0,0,0,7.42574257425743,9.25436277102062,20.6969750574916,0,0,0,12.555219716345,6.86432014020739,7.37100737100737,9.94421537715256,0,0,9.94919559695174,0,14.274385408406,2.87666307083783,0,7.79510022271715,0,17.9942418426104,0,0,0,0,3.02218344965105,8.19350931566385,0,0,0,0,0,0,9.24170616113744,6.15454752678368,0,0,58.8126502681709,11.3523202549293,0,0,12.9895689824838,0,0,24.0066225165563,0,0,0,0,19.4174757281553,0,10.1180438448567,8.24693685202639,0,0,0,0,3.82972455442628,0,10.5062082139446,19.4174757281553,0,0,0,0,0,0,0
"MEG_7161|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",6.12748656889792,0,13.5046830755827,7.21196130167106,13.3262260127932,0,23.2849273910866,28.373954165151,0,0,0,9.52380952380952,0,14.68788249694,9.30232558139535,0,6.760098928277,0,0,11.8678108453533,0,0,15.9090909090909,0,0,12.4409056979348,4.67694439632773,9.51437066402379,0,0,0,7.54716981132075,0,17.1204620462046,12.16287678477,22.1121528392004,0,6.39269406392694,0,14.6477563357359,15.4812326566379,12.2850122850123,18.1906378850352,0,0,26.0372565622354,0,25.5352894528152,3.14635023372887,0,8.74960229080496,0,38.6276391554702,0,0,0,0,0,6.19856791706744,0,0,14.7648175490403,3.96160292549139,0,0,12.085308056872,39.8905858217461,0,0,76.1050490105419,20.9121688906592,0,0,19.4843534737256,0,0,0,0,0,0,0,32.3624595469256,8.32033281331253,26.9814502529511,10.6032045240339,0,0,0,0,5.59728973339225,16.7484839734334,11.779687997453,32.3624595469256,0,0,0,26.4288783841856,0,0,0
"MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",6.67925076230579,0,0,5.80474934036939,10.3944562899787,0,17.2759138708062,33.8304838122954,0,0,0,11.5873015873016,0,12.0650463367722,14.922480620155,0,7.41962077493817,16.4383561643836,0,6.20777798064634,0,0,13.1818181818182,0,0,19.656631002737,8.31456781569375,6.34291377601586,0,0,0,13.3962264150943,0,22.483498349835,20.888418826018,10.4369361401026,0,10.7762557077626,0,8.83515461520577,59.296042062217,12.8115128115128,26.8008731506185,0,0,14.606265876376,0,19.8255352894528,0,0,4.4543429844098,0,24.7120921305182,0,0,0,0,0,5.7354565209647,11.9536794919686,0,7.17148280953385,3.35212555233887,0,0,12.7962085308057,15.500341919307,0,0,13.4085444793786,15.5347540330611,0,7.19627486947933,20.4684117299744,0,0,0,0,0,0,6.67236954662104,17.7993527508091,11.9604784191368,23.397976391231,8.48256361922714,0,0,0,0,11.3418765650317,9.81807681201271,13.3715377268386,17.7993527508091,0,0,0,0,0,0,0
"MEG_7163|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",33.8899375635255,0,25.4846438684382,39.2260334212841,15.9914712153518,23.845763571791,15.5232849273911,20.3710440160058,0,0,0,19.047619047619,0,21.5072565133765,22.6744186046512,7.43014052657083,34.4600164880462,19.9608610567515,0,32.6821252510498,38.521836506159,24.3625257475673,14.0909090909091,0,34.5664038811401,23.1400845981587,13.6843928633293,29.5341922695738,31.25,0,0,13.5849056603774,0,17.53300330033,0,26.3576861843269,0,18.9954337899543,0,26.9704719832597,41.7701182999854,20.1825201825202,22.5563909774436,0,34.3556667105436,22.6502963590178,0,20.4599524187153,76.6810499820209,0,25.771555838371,0,17.7543186180422,0,0,0,0,0,36.4789284314773,23.9073589839372,0,18.9833368487661,14.6274569556605,0,0,20.8530805687204,10.4855254160018,0,27.1356783919598,11.0042537451452,22.3063134833698,0,15.0980668830253,22.0429049399724,0,0,0,0,0,30.2099334357399,22.7544910179641,18.955154877485,25.4810192407696,19.1821247892074,36.0508953817154,0,37.6522702104097,0,0,21.3580792458389,17.9035518336702,0,18.955154877485,0,0,0,17.8341211860765,31.0679611650485,0,0
"MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",5.63380281690141,0,0,0,0,0,12.5187781672509,0,0,0,0,11.4285714285714,0,11.1907676167162,0,0,0,0,0,8.94650356034325,0,0,0,0,0,0,0,7.13577799801784,0,0,0,0,0,9.28217821782178,7.6679005817028,18.2204139395011,0,0,0,13.9502441292723,10.2234555279685,11.0565110565111,11.2781954887218,0,0,12.0660457239627,0,18.3980967486122,3.95541172240201,0,0,0,17.7543186180422,0,0,0,0,0,5.91357628869652,0,0,0,0,0,0,0,6.61043993617506,0,0,52.8019234325874,9.95817566221868,0,0,0,0,0,0,0,0,0,0,13.4073046694406,7.10695094470445,9.27487352445194,0,0,0,0,0,5.89188392988658,0,8.27761859280484,13.4073046694406,0,0,0,0,0,0,0
"MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",4.96587774067083,0,7.84142888259638,4.92524186455585,0,0,8.76314471707561,18.1884321571481,0,0,0,0,0,7.69365273649239,0,0,5.60593569661995,0,0,9.12908526565638,0,0,8.18181818181818,0,0,0,0,9.31615460852329,0,0,0,6.60377358490566,0,11.7574257425743,0,24.7656111799045,0,4.20091324200913,0,26.5054638456173,8.61691251643055,9.65250965250965,12.0058210041232,0,0,11.8543607112616,0,21.0943695479778,4.85436893203883,0,0,0,18.4740882917466,0,0,0,0,2.74177467597208,6.839799080902,0,0,5.90592701961612,4.11397226877952,0,0,8.05687203791469,0,0,0,66.5803587941557,11.1531567416849,0,0,12.2023223774847,0,0,22.3509933774834,0,0,0,0,15.4877484974572,6.06690934304039,9.48566610455312,8.01131008482564,0,0,0,0,5.44999263514509,10.6843777071903,11.1429481056988,15.4877484974572,0,0,0,5.37172324881822,0,0,0
"MEG_7166|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",0,0,6.75234153779133,0,0,0,8.76314471707561,15.2782830120044,0,0,0,15.7142857142857,0,4.72110508830215,0,0,0,0,0,0,0,0,5.45454545454545,0,0,0,0,6.73934588701685,0,0,0,0,0,0,0,21.7583583937732,0,0,0,11.1601953034178,7.44851759894844,7.37100737100737,11.5207373271889,0,0,10.3725656223539,0,11.5781126090404,0,0,5.40884505249761,0,14.3953934740883,0,0,0,0,4.54885343968096,5.59296070677924,0,0,0,0,0,0,0,0,0,0,0,11.750647281418,0,0,12.3991340287345,0,0,0,0,0,0,0,0,5.20020800832033,8.43170320404722,0,0,0,0,0,4.71350714390926,0,0,0,0,0,0,0,0,0,0
"MEG_7167|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",10.4544794540439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.651562110363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7168|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",34.2384202119936,0,15.0294053583097,22.6912928759894,0,0,8.26239359038558,0,0,0,13.6884942656308,57.6190476190476,0,19.234131841231,10.6589147286822,0,60.3462489694971,0,0,14.9716998356765,39.0817469204927,41.6933020811137,15.9090909090909,0,42.4499696785931,28.1164468773327,11.9521912350598,56.6897918731417,39.8995535714286,0,0,13.2075471698113,0,0,19.8307773664728,12.2059083672386,0,13.8812785388128,0,33.9455940478958,32.715057689499,15.6195156195156,188.091195731264,0,51.5993155192839,15.6646909398815,0,16.0190325138779,29.3060050341604,0,69.5195672923958,39.5119116792562,18.4740882917466,37.9669320269443,0,0,0,0,38.1888782017028,24.6544639521853,0,16.4522252689306,10.6658540301691,0,0,18.2464454976303,14.3606108958286,0,20.6030150753769,17.4773441834659,16.1322445727943,0,16.0857908847185,14.9576854949813,0,25.9138025095472,22.7649006622517,0,0,26.1136712749616,80.0684345594525,24.040684234859,20.4541514993933,15.5986509274874,71.1592836946277,0,39.8671096345515,0,0,21.9472676388275,0,0,24.040684234859,0,0,0,17.8341211860765,34.9514563106796,0,0
"MEG_7169|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",34.9644257296355,0,21.346111958179,33.9489885664028,17.8571428571429,20.2942668696093,14.521782674011,21.8261185885777,0,0,8.50906400295968,20.7936507936508,0,16.6112956810631,19.1860465116279,0,29.0189612530915,15.6555772994129,0,25.744020449151,38.6338185890258,18.3961929114284,17.2727272727273,0,30.3214069132808,22.6424483702414,14.3772735146371,28.1466798810704,21.2053571428571,0,0,13.3962264150943,0,0,17.451084082496,18.0435167167875,0,14.6118721461187,0,19.0653336433388,29.940119760479,27.2025272025272,15.158864904196,0,0,21.5918712955123,0,22.5218080888184,56.274721323265,0,23.0671333121222,30.2149912841371,19.1938579654511,0,0,0,0,0,39.4357165758256,24.6544639521853,0,19.8270407087112,11.8848087764742,0,0,20.6161137440758,0,0,0,10.2644719807657,17.7255526787493,0,11.1471708762523,16.1385554024798,0,18.5488270594654,0,0,0,20.4813108038914,20.7014542343884,18.7239944521498,17.1606864274571,18.3389544688027,28.746465598492,0,39.2630625188765,0,0,18.2648401826484,20.7912214842622,17.1919770773639,18.7239944521498,0,0,0,17.6192522561238,25.2427184466019,0,0
"MEG_7170|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",35.0515463917526,0,20.257024613374,39.4019349164468,22.6545842217484,0,18.0270405608413,18.915969443434,0,0,0,27.1428571428571,0,23.6055254415108,25.7751937984496,8.23776449685027,30.997526793075,19.1780821917808,0,37.7944129998174,41.993281075028,28.1269976560835,21.5909090909091,0,31.534263189812,18.6613585469022,10.912870258098,32.5074331020813,28.1808035714286,0,0,14.1509433962264,0,17.7392739273927,22.4748810153358,24.2349195117637,0,15.8904109589041,0,29.2955126714717,40.6017233825033,23.3415233415233,21.9500363812758,0,34.7505594313545,26.6723116003387,0,22.680412371134,74.0740740740741,0,27.521476296532,32.5392213829169,17.0345489443378,0,0,0,0,0,40.646930996402,25.0280164363093,0,20.0379666736975,17.3701051348469,0,0,20.1421800947867,14.3606108958286,0,21.105527638191,13.1311263177363,18.7213702449711,0,20.7422040355581,22.6333398937217,0,24.822695035461,16.9701986754967,0,0,0,20.0171086398631,21.9602404068423,35.5347547235223,24.2411467116357,39.3496701225259,0,38.7596899224806,0,0,22.389158933569,23.9676580999134,15.9184972938555,21.9602404068423,0,0,0,19.9828104856038,31.5533980582524,0,0
"MEG_7171|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74261799581493,0,0,6.18481688091196,0,0,0,0,7.61300555114988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95089600677296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7172|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO","Tetracyclines","Tetracycline resistance ribosomal protection proteins","TETO",14.5201103528387,0,0,0,0,0,0,0,0,0,0,10.7936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8526593281322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
